Timestamp (Elapsed time in seconds),PID,FPS,FPS 1(%) Low,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM)
7443.584,23316,185.173,112.936,7.397,0,54,83,54,2865,8451,1.07,920,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7444.095,23316,184.876,106.74,7.667,0,52,82,54,2865,8451,1.07,920,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7444.601,23316,183.266,114.582,9.185,0,55,81,55,2865,8451,1.07,920,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7445.11,23316,184.369,109.202,10.088,0,53,82,54,2865,8451,1.07,920,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7445.625,23316,184.707,110.486,7.597,0,54,83,54,2865,8451,1.07,920,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7446.137,23316,184.477,115.508,7.678,0,54,82,55,2865,8451,1.07,920,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7446.648,23316,184.571,113.109,9.678,0,55,82,54,2865,8451,1.07,920,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7447.158,23316,182.285,111.224,8.069,0,52,80,55,2865,8451,1.07,920,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7447.671,23316,183.574,111.224,7.837,0,54,82,54,2865,8451,1.07,920,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7448.185,23316,184.204,110.646,8.531,0,53,84,54,2865,8451,1.07,921,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7448.694,23316,185.693,105.85,7.118,0,55,82,54,2865,8451,1.07,921,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7449.204,23316,186.143,115.162,8.723,0,53,84,54,2865,8451,1.07,920,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7449.717,23316,187.675,114.894,8.009,0,54,84,54,2865,8451,1.07,921,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7450.229,23316,174.469,77.816,11.233,0,53,84,54,2865,8451,1.07,921,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7450.738,23316,174.725,102.554,9.712,0,52,94,55,2865,8451,1.07,921,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7451.25,23316,173.075,107.905,11.601,0,52,91,55,2865,8451,1.07,922,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7451.759,23316,175.115,96.97,11.959,0,52,91,54,2865,8451,1.07,922,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7452.271,23316,173.631,103.084,11.872,0,54,92,55,2865,8451,1.07,922,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7452.786,23316,169.115,102.264,9.649,0,52,94,55,2865,8451,1.07,922,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7453.297,23316,158.144,97.955,9.649,0,74,85,54,2865,8451,1.07,922,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7453.808,23316,163.832,97.688,10.003,0,71,87,54,2865,8451,1.07,921,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7454.32,23316,169.317,100.061,11.37,0,58,93,55,2865,8451,1.07,920,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7454.831,23316,167.565,105.747,12.088,0,56,90,55,2865,8451,1.07,920,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7455.343,23316,172.747,109.06,10.776,0,53,92,55,2865,8451,1.07,922,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7455.852,23316,173.566,105.854,11.49,0,52,94,55,2865,8451,1.07,923,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7456.362,23316,170.65,103.568,10.385,0,53,90,55,2865,8451,1.07,924,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7456.876,23316,170.743,107.201,12.398,0,51,94,55,2865,8451,1.07,925,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7457.376,23316,173.653,102.167,10.374,0,52,93,55,2865,8451,1.07,925,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7457.89,23316,175.715,94.301,8.68,0,53,92,55,2865,8451,1.07,926,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7458.4,23316,188.18,106.93,8.94,0,54,84,54,2865,8451,1.07,926,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7458.913,23316,187.259,107.061,9.419,0,54,82,55,2865,8451,1.07,926,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7459.419,23316,185.091,117.92,9.058,0,53,87,55,2865,8451,1.07,926,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7459.929,23316,185.365,117.707,10.093,0,52,87,55,2865,8451,1.07,927,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7460.439,23316,185.365,117.707,10.093,0,51,86,54,2865,8451,1.07,927,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7460.949,23316,187.536,113.052,9.092,0,53,87,54,2865,8451,1.07,927,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7461.464,23316,188.398,113.675,7.581,0,52,86,55,2865,8451,1.07,926,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7461.978,23316,187.32,110.918,6.9,0,54,84,55,2865,8451,1.07,924,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7462.486,23316,187.32,110.918,6.9,0,54,82,55,2865,8451,1.07,925,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7462.988,23316,183.445,103.118,9.924,0,54,87,54,2865,8451,1.07,926,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7463.501,23316,188.553,111.269,7.477,0,53,87,54,2865,8451,1.07,925,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7464.011,23316,187.903,110.59,7.427,0,55,81,54,2865,8451,1.07,925,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7464.521,23316,187.403,109.13,9.197,0,56,85,54,2865,8451,1.07,925,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7465.033,23316,187.51,111.165,7.836,0,55,85,54,2865,8451,1.07,925,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7465.542,23316,187.833,112.206,8.462,0,55,86,55,2865,8451,1.07,925,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7466.056,23316,186.589,115.01,8.63,0,56,86,55,2865,8451,1.07,926,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7466.564,23316,184.875,113.379,7.786,0,57,88,55,2865,8451,1.07,925,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7467.075,23316,166.403,97.441,8.664,0,65,80,54,2865,8451,1.07,926,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7467.585,23316,169.499,97.441,7.956,0,72,72,54,2865,8451,1.07,926,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7468.094,23316,185.91,115.028,9.235,0,54,86,55,2865,8451,1.07,926,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7468.604,23316,186.524,115.643,8.727,0,57,87,55,2865,8451,1.07,927,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7469.113,23316,187.891,113.354,10.163,0,54,85,55,2865,8451,1.07,929,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7469.624,23316,188.591,116.056,8.256,0,55,87,55,2865,8451,1.07,930,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7470.136,23316,174.362,98.625,12.544,0,54,87,55,2865,8451,1.07,930,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7470.645,23316,172.349,102.91,11.722,0,52,94,55,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7471.156,23316,169.116,100.887,11.719,0,51,94,55,2865,8451,1.07,930,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7471.668,23316,170.986,101.728,11.395,0,52,95,55,2865,8451,1.07,929,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7472.18,23316,171.452,95.905,11.278,0,54,94,55,2865,8451,1.07,930,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7472.689,23316,171.691,98.995,12.435,0,51,93,56,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7473.205,23316,172.26,97.189,10.954,0,52,89,55,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7473.716,23316,171.566,98.523,12.335,0,53,94,55,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7474.225,23316,171.341,100.708,12.296,0,53,88,55,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7474.737,23316,171.236,95.226,12.054,0,52,91,55,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7475.246,23316,171.156,96.525,10.393,0,54,89,55,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7475.757,23316,174.535,106.491,9.755,0,53,87,55,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7476.27,23316,171.941,88.254,10.313,0,53,87,54,2865,8451,1.07,930,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7476.784,23316,173.293,87.799,8.943,0,54,87,55,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7477.285,23316,176.652,109.886,9.059,0,54,85,55,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7477.795,23316,184.023,110.087,9.263,0,55,82,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7478.306,23316,175.105,103.581,7.948,0,60,76,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7478.82,23316,184.936,107.891,7.778,0,58,80,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7479.331,23316,184.078,114.461,8.558,0,54,83,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7479.845,23316,183.972,113.296,7.714,0,55,83,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7480.352,23316,185.788,114.022,9.012,0,56,82,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7480.858,23316,187.251,113.62,7.549,0,54,84,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7481.364,23316,186.831,117.269,7.991,0,56,81,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7481.874,23316,188.269,118.083,7.098,0,54,82,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7482.384,23316,187.066,102.407,8.244,0,55,82,54,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7482.893,23316,175.557,100.003,9.27,0,57,84,54,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7483.406,23316,170.034,98.615,7.798,0,74,73,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7483.915,23316,178.112,106.114,7.039,0,68,77,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7484.426,23316,189.709,111.826,8.22,0,54,82,54,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7484.934,23316,188.454,117.108,7.411,0,56,84,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7485.448,23316,186.841,112.235,7.619,0,54,81,53,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7485.961,23316,188.963,113.208,7.72,0,55,81,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7486.468,23316,188.585,112.17,8.456,0,54,79,54,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7486.978,23316,188.018,111.965,8.221,0,56,82,54,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7487.49,23316,186.737,106.743,7.362,0,54,83,54,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7487.998,23316,187.041,115.969,6.68,0,54,84,54,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7488.513,23316,186.62,106.437,7.623,0,54,83,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7489.023,23316,186.416,106.783,7.196,0,55,83,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7489.533,23316,186.239,110.418,7.519,0,54,83,54,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7490.048,23316,169.431,78.736,14.249,0,55,80,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7490.561,23316,164.912,78.736,8.974,0,55,87,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7491.07,23316,168.399,104.69,9.331,0,55,85,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7491.585,23316,163.536,62.682,8.997,0,56,80,54,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7492.094,23316,172.489,101.358,9.729,0,56,84,54,2865,8451,1.07,938,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7492.605,23316,172.07,101.358,8.513,0,57,82,54,2865,8451,1.07,937,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7493.112,23316,168.998,97.085,10.617,0,57,81,54,2865,8451,1.07,937,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7493.624,23316,167.399,97.471,10.599,0,57,80,54,2865,8451,1.07,937,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7494.137,23316,164.698,97.742,9.897,0,57,83,55,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7494.647,23316,164.578,97.931,9.847,0,58,77,54,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7495.16,23316,163.405,55.876,10.471,0,56,80,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7495.665,23316,162.952,55.876,10.144,0,57,82,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7496.181,23316,162.822,99.812,8.883,0,57,79,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7496.69,23316,161.302,100.017,10.234,0,56,79,54,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7497.199,23316,164.633,98.433,9.877,0,58,79,54,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7497.709,23316,164.859,98.433,10.359,0,57,83,54,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7498.224,23316,149.178,92.025,9.205,0,63,76,54,2865,8451,1.07,937,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7498.736,23316,153.416,92.857,9.972,0,66,72,54,2865,8451,1.07,937,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7499.244,23316,163.192,91.087,9.642,0,57,81,54,2865,8451,1.07,937,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7499.755,23316,163.192,91.087,9.642,0,55,80,54,2865,8451,1.07,937,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7500.258,23316,146.392,88.5,10.631,0,53,79,54,2865,8451,1.07,937,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7500.767,23316,139.526,85.696,10.679,0,47,66,52,2865,8451,1.07,938,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7501.276,23316,144.477,89.24,12.064,0,50,68,53,2865,8451,1.07,938,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7501.789,23316,148.938,93.984,12.338,0,47,71,53,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7502.301,23316,150.004,92.99,11.877,0,44,69,53,2865,8451,1.07,937,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7502.81,23316,146.929,91.965,10.872,0,46,72,53,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7503.324,23316,144.317,91.41,10.471,0,48,66,53,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7503.831,23316,145.878,91.626,11.237,0,44,68,53,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7504.343,23316,146.22,88.598,10.799,0,45,68,52,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7504.857,23316,141.234,80.813,11.342,0,46,70,52,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7505.369,23316,143.166,86.951,10.682,0,45,64,53,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7505.878,23316,143.337,89.807,11.864,0,44,68,52,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7506.891,23316,142.809,91.584,11.232,0,44,67,52,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7507.403,23316,142.473,89.901,11.5,0,46,65,53,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7507.916,23316,143.02,92.196,11.133,0,46,70,52,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7508.427,23316,145.877,92.196,11.233,0,44,70,53,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7508.942,23316,146.161,92.944,11.271,0,47,69,52,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7509.456,23316,146.305,92.776,9.738,0,43,70,52,2865,8451,1.07,936,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7509.967,23316,144.015,89.65,11.11,0,46,69,53,2865,8451,1.07,935,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7510.477,23316,145.532,87.74,11.289,0,46,65,53,2865,8451,1.07,934,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7510.988,23316,144.624,87.713,11.767,0,45,67,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7511.498,23316,143.579,90.987,12.018,0,46,71,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7512.01,23316,135.451,34.104,11.927,0,44,65,52,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7512.518,23316,133.855,34.104,9.866,0,44,65,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7513.027,23316,139.978,79.758,11.75,0,53,65,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7513.535,23316,130.112,78.06,12.47,0,62,59,52,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7514.046,23316,127.554,85.082,11.33,0,53,64,52,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7514.557,23316,133.033,82.762,12.091,0,45,69,53,2865,8451,1.07,933,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7515.063,23316,159.785,91.105,9.121,0,50,87,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7515.574,23316,180.71,107.195,11.73,0,55,80,53,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7516.083,23316,169.408,99.955,7.815,0,53,79,54,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7516.595,23316,167.152,99.635,8.236,0,56,78,54,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7517.103,23316,168.237,101.797,7.969,0,55,84,54,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7517.612,23316,169.261,102.213,11.594,0,54,81,54,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7518.12,23316,169.934,100.249,9.596,0,56,81,53,2865,8451,1.07,930,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7518.629,23316,164.686,97.869,8.467,0,56,80,53,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7519.135,23316,161.063,98.929,9.347,0,57,78,53,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7519.643,23316,157.614,96.231,8.696,0,61,73,53,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7520.151,23316,154.094,93.824,10.671,0,56,73,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7520.66,23316,157.01,94.34,7.792,0,55,76,54,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7521.173,23316,163.129,94.34,7.95,0,56,79,53,2865,8451,1.07,932,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7521.681,23316,163.26,102.125,7.736,0,57,75,54,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7522.197,23316,161.32,99.81,7.257,0,56,74,53,2865,8451,1.07,930,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7522.71,23316,164.111,102.436,10.371,0,56,75,53,2865,8451,1.07,928,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7523.223,23316,159.781,100.559,9.719,0,59,79,53,2865,8451,1.07,927,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7523.735,23316,160.343,96.93,9.875,0,58,78,54,2865,8451,1.07,927,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7524.245,23316,162.152,99.501,8.699,0,57,79,54,2865,8451,1.07,930,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7524.757,23316,158.931,96.26,11.047,0,56,77,54,2865,8451,1.07,930,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7525.268,23316,156.818,93.284,10.416,0,64,71,53,2865,8451,1.07,930,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7525.776,23316,149.389,92.357,9.315,0,61,76,53,2865,8451,1.07,928,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7526.288,23316,149.389,92.357,9.315,0,57,78,54,2865,8451,1.07,927,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7526.801,23316,157.682,98.578,10.072,0,55,79,53,2865,8451,1.07,929,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7527.311,23316,160.921,98.397,10.376,0,57,82,53,2865,8451,1.07,930,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7527.823,23316,160.415,45.704,8.491,0,54,77,53,2865,8451,1.07,929,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7528.334,23316,165.769,57.326,8.288,0,54,79,53,2865,8451,1.07,930,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7528.844,23316,173.421,100.449,7.651,0,53,79,53,2865,8451,1.07,931,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7529.358,23316,181.404,111.231,1.35,0,51,46,51,2865,8451,1.07,929,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7529.87,23316,190.26,127.553,1.073,0,49,46,51,2865,8451,1.07,928,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7530.372,23316,193.745,127.514,1.062,0,49,50,50,2865,8451,1.07,928,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7530.883,23316,148.101,86.905,3.63,0,42,45,51,2865,8451,1.07,929,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7531.394,23316,129.889,86.723,2.264,0,40,45,50,2865,8451,1.07,928,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7531.908,23316,136.57,90.744,2.242,0,41,47,51,2865,8451,1.07,928,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7532.421,23316,140.314,92.486,2.261,0,42,47,51,2865,8451,1.07,928,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7532.936,23316,143.392,92.486,3.446,0,43,47,51,2865,8451,1.07,928,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7533.449,23316,143.392,92.486,3.446,0,41,46,51,2865,8451,1.07,928,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7533.959,23316,130.282,76.082,2.178,0,42,41,50,2865,8451,1.07,928,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7534.47,23316,147.359,91.779,6.733,0,52,75,52,2865,8451,1.07,929,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7534.979,23316,195.825,114.875,8.163,0,57,84,52,2865,8451,1.07,927,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7535.49,23316,194.019,117.251,7.807,0,55,81,53,2865,8451,1.07,925,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7536,23316,191.845,117.325,8.035,0,55,82,53,2865,8451,1.07,924,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7536.51,23316,190.859,114.704,6.612,0,56,84,53,2865,8451,1.07,922,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7537.02,23316,191.66,114.745,8.426,0,55,81,53,2865,8451,1.07,921,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7537.53,23316,192.129,107.573,8.042,0,56,83,53,2865,8451,1.07,922,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7538.042,23316,192.083,116.615,8.084,0,55,83,53,2865,8451,1.07,921,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7538.557,23316,192.865,116.615,7.384,0,57,79,53,2865,8451,1.07,921,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7539.068,23316,183.169,101.142,8.219,0,60,74,53,2865,8451,1.07,921,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7539.579,23316,192.736,107.068,6.873,0,54,82,53,2865,8451,1.07,922,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7540.086,23316,195.092,112.556,6.682,0,56,81,53,2865,8451,1.07,922,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7540.599,23316,194.33,121.907,6.96,0,65,83,53,2865,8451,1.07,922,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7541.102,23316,179.364,95.845,8.734,0,60,81,53,2865,8451,1.07,923,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7541.612,23316,189.361,109.11,9.344,0,55,84,53,2865,8451,1.07,923,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7542.123,23316,190.116,109.882,8.034,0,55,87,53,2865,8451,1.07,922,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7542.631,23316,187.839,110.121,7.111,0,55,86,53,2865,8451,1.07,922,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7543.146,23316,183.795,109.761,7.174,0,68,79,53,2865,8451,1.07,921,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
